CreationTime,UserID,Identifier,Success,IsOnRay,Deviation,DeviationVectorX,TimeForSelection,DimensionOfTarget,DeviationVectorZ,DeviationVectorY,ProjectedSizeOfTarget,MarkedAsOutlier
2018-08-10 11:32:21 +0000,8,TwohandedTouch,true,true,0.0,0.0,1.01886296272278,2.0,0.0,0.0,0.564704,
2018-08-10 11:32:22 +0000,8,TwohandedTouch,false,false,0.351372,0.0,1.166375041008,3.0,0.0,0.0,0.328032,
2018-08-10 11:32:24 +0000,8,TwohandedTouch,true,true,0.0,0.0,1.23267304897308,3.0,0.0,0.0,0.279124,
2018-08-10 11:32:24 +0000,8,TwohandedTouch,true,true,0.0,0.0,0.867312073707581,2.0,0.0,0.0,0.182411,
2018-08-10 11:32:26 +0000,8,TwohandedTouch,true,true,0.0,0.0,1.91438698768616,4.0,0.0,0.0,0.674243,
2018-08-10 11:32:27 +0000,8,TwohandedTouch,true,true,0.0,0.0,0.85207200050354,1.0,0.0,0.0,0.0620554,
2018-08-10 11:33:24 +0000,8,PenWithoutHighlighting,false,,11.171,-4.74094,7.22862601280212,2.0,-11.9401,0.225146,1.28815,
2018-08-10 11:33:37 +0000,8,PenWithoutHighlighting,false,,10.6269,-2.89549,12.8635189533234,1.0,-10.8381,1.71073,0.143355,
2018-08-10 11:33:50 +0000,8,PenWithoutHighlighting,false,,7.0658,-1.86588,13.297434926033,4.0,-9.28459,-0.458663,1.6739,
2018-08-10 11:34:01 +0000,8,PenWithoutHighlighting,false,,11.8686,-3.65524,10.9051089286804,3.0,-13.4707,-0.854814,0.711706,
2018-08-10 11:34:08 +0000,8,PenWithoutHighlighting,false,,5.78755,-2.40166,6.89680004119873,1.0,-6.06598,-0.172602,0.124621,
2018-08-10 11:34:17 +0000,8,PenWithoutHighlighting,false,,8.78899,-3.77365,8.79916203022003,3.0,-10.4331,-0.822403,1.10395,
2018-08-10 11:34:25 +0000,8,PenWithoutHighlighting,false,,12.6612,-4.34254,8.00007998943329,3.0,-13.9949,-3.14058,1.2286,
2018-08-10 11:34:36 +0000,8,PenWithoutHighlighting,false,,13.8115,-3.15709,11.2952209711075,4.0,-16.2425,-2.63942,1.25647,
2018-08-10 11:34:43 +0000,8,PenWithoutHighlighting,false,,12.5594,-3.34264,7.09851896762848,2.0,-13.4183,-1.43865,0.350856,
2018-08-10 11:34:54 +0000,8,PenWithoutHighlighting,false,,4.83281,-2.04959,11.4997210502625,3.0,-6.12737,-2.8184,1.17531,
2018-08-10 11:35:00 +0000,8,PenWithoutHighlighting,false,,2.66533,-1.65779,5.70496201515198,1.0,-3.08474,0.179938,0.260363,
2018-08-10 11:35:06 +0000,8,PenWithoutHighlighting,false,,6.44702,-2.57424,5.99427402019501,3.0,-8.3049,-1.41771,1.25638,
2018-08-10 11:35:17 +0000,8,PenWithoutHighlighting,false,,2.19848,-0.950076,10.6310359239578,1.0,-2.72227,0.450555,0.262875,
2018-08-10 11:35:28 +0000,8,PenWithoutHighlighting,false,,10.9898,-3.80978,11.6614149808884,2.0,-11.7002,-2.00223,0.611572,
2018-08-10 11:35:46 +0000,8,PenWithoutHighlighting,false,,7.02005,-2.24975,17.3326959609985,2.0,-8.27013,-0.558627,0.817259,
2018-08-10 11:35:56 +0000,8,PenWithoutHighlighting,false,,4.94349,-2.01929,9.96537303924561,1.0,-5.27637,-0.666151,0.193875,
2018-08-10 11:36:12 +0000,8,PenWithoutHighlighting,false,,4.04739,-3.52772,16.4282519817352,4.0,-5.73243,-1.0288,2.15609,
2018-08-10 11:36:21 +0000,8,PenWithoutHighlighting,false,,6.65996,-2.23527,8.50149595737457,1.0,-6.90893,-0.684538,0.0980101,
2018-08-10 11:36:30 +0000,8,PenWithoutHighlighting,false,,3.28455,-2.87266,9.06812191009521,4.0,-5.72734,-1.43116,2.63619,
2018-08-10 11:36:38 +0000,8,PenWithoutHighlighting,false,,5.33421,-1.92989,8.63029801845551,2.0,-6.18435,0.872712,0.339964,
2018-08-10 11:36:50 +0000,8,PenWithoutHighlighting,false,,3.78736,-3.12973,11.2965440750122,3.0,-5.04277,-2.32141,1.34794,
2018-08-10 11:37:02 +0000,8,PenWithoutHighlighting,false,,10.7626,-2.55553,11.9975839853287,1.0,-10.9271,2.78678,0.180217,
2018-08-10 11:37:08 +0000,8,PenWithoutHighlighting,false,,7.27342,-3.74066,6.39955806732178,1.0,-7.20582,-0.0192732,0.240618,
2018-08-10 11:37:12 +0000,8,PenWithoutHighlighting,false,,17.747,-4.06116,3.49799299240112,3.0,-19.4107,-2.91982,0.720874,
2018-08-10 11:37:24 +0000,8,PenWithoutHighlighting,false,,2.16161,-1.89381,12.9015300273895,1.0,-2.34309,-0.0120729,0.186229,
2018-08-10 11:37:31 +0000,8,PenWithoutHighlighting,false,,13.3827,-3.32346,6.69800996780396,4.0,-15.6732,-3.17851,1.22867,
2018-08-10 11:37:37 +0000,8,PenWithoutHighlighting,false,,0.0737116,0.0544387,5.98957788944244,3.0,-1.8329,0.214048,2.48025,
2018-08-10 11:37:47 +0000,8,PenWithoutHighlighting,false,,13.9551,-3.48138,9.60109102725983,3.0,-15.7605,1.42451,1.31158,
2018-08-10 11:37:55 +0000,8,PenWithoutHighlighting,false,,1.40352,-0.613768,8.29809296131134,1.0,-1.80694,0.372926,0.161655,
2018-08-10 11:38:05 +0000,8,PenWithoutHighlighting,false,,9.30131,-3.98683,9.89957690238953,4.0,-11.0054,-2.81616,1.53043,
2018-08-10 11:38:13 +0000,8,PenWithoutHighlighting,true,,0.0,0.0,7.99759101867676,2.0,0.0,0.0,0.816077,
2018-08-10 11:38:21 +0000,8,PenWithoutHighlighting,false,,15.0829,-4.60208,8.20103704929352,4.0,-17.0414,-1.77369,0.910372,
2018-08-10 11:38:29 +0000,8,PenWithoutHighlighting,false,,8.90124,-1.05745,8.20216596126556,1.0,-9.52488,-0.252531,0.0783828,
2018-08-10 11:38:36 +0000,8,PenWithoutHighlighting,false,,4.64827,-2.5902,6.4987291097641,4.0,-7.11642,-1.17078,1.94202,
2018-08-10 11:38:41 +0000,8,PenWithoutHighlighting,false,,5.59977,-2.26754,5.59451401233673,4.0,-8.11444,0.275049,2.15594,
2018-08-10 11:38:50 +0000,8,PenWithoutHighlighting,false,,4.14883,-2.761,8.6117171049118,4.0,-6.21389,0.105618,3.47374,
2018-08-10 11:39:04 +0000,8,PenWithoutHighlighting,false,,8.68069,-4.59034,13.6456969976425,3.0,-9.95249,2.01492,2.75217,
2018-08-10 11:39:12 +0000,8,PenWithoutHighlighting,false,,8.38114,-2.7605,8.02913200855255,3.0,-10.2502,-0.929011,1.29034,
2018-08-10 11:39:18 +0000,8,PenWithoutHighlighting,false,,1.89202,-2.10189,6.52593100070953,2.0,-2.61601,-0.046954,1.04797,
2018-08-10 11:39:25 +0000,8,PenWithoutHighlighting,false,,17.7789,-6.26942,6.46424198150635,2.0,-17.9397,-1.40877,0.254513,
2018-08-10 11:39:33 +0000,8,PenWithoutHighlighting,false,,2.82987,-2.70768,8.39802193641663,4.0,-4.69645,-0.472881,2.4117,
2018-08-10 11:39:39 +0000,8,PenWithoutHighlighting,false,,5.09489,-1.4716,5.80134701728821,3.0,-6.90159,0.209639,1.70552,
2018-08-10 11:39:46 +0000,8,PenWithoutHighlighting,false,,3.16483,-1.521,7.53123605251312,1.0,-3.54474,-0.446514,0.210586,
2018-08-10 11:40:01 +0000,8,PenWithoutHighlighting,false,,12.5386,-3.11773,14.3687229156494,2.0,-13.4212,-0.621014,0.460524,
2018-08-10 11:40:12 +0000,8,PenWithoutHighlighting,false,,9.24779,-2.58419,10.797984957695,2.0,-10.1448,-1.43834,0.542153,
2018-08-10 11:40:16 +0000,8,PenWithoutHighlighting,false,,23.1057,-5.30408,4.82742702960968,3.0,-24.3587,-3.44968,0.496129,
2018-08-10 11:40:26 +0000,8,PenWithoutHighlighting,false,,16.9122,-1.93716,9.3016449213028,2.0,-17.4516,-5.07265,0.279885,
2018-08-10 11:40:33 +0000,8,PenWithoutHighlighting,false,,11.6779,-2.49424,7.46858394145966,1.0,-12.0703,0.0841092,0.0945466,
2018-08-10 11:40:40 +0000,8,PenWithoutHighlighting,false,,18.8027,-4.9946,6.92841303348541,4.0,-20.6046,0.211422,0.947213,
2018-08-10 11:40:50 +0000,8,PenWithoutHighlighting,false,,12.6674,-3.51593,10.0667870044708,1.0,-12.8895,0.0845984,0.0706174,
2018-08-10 11:40:57 +0000,8,PenWithoutHighlighting,false,,5.89837,-1.698,6.42981696128845,2.0,-7.03545,-0.991102,0.674288,
2018-08-10 11:41:04 +0000,8,PenWithoutHighlighting,false,,5.32484,-2.4484,7.66719305515289,4.0,-7.0751,0.663248,1.57044,
2018-08-10 11:41:12 +0000,8,PenWithoutHighlighting,false,,11.5555,-5.58334,8.09934496879578,3.0,-12.4871,-2.71513,1.71024,
2018-08-10 11:41:18 +0000,8,PenWithoutHighlighting,false,,21.3414,-4.50467,5.93083906173706,3.0,-22.9078,-0.321189,0.433344,
2018-08-10 11:41:38 +0000,8,PenWithoutHighlighting,false,,2.2387,-1.27193,19.5709439516068,1.0,-2.79288,0.338989,0.403745,
2018-08-10 11:41:46 +0000,8,PenWithoutHighlighting,false,,9.89688,-3.58109,7.78863298892975,1.0,-9.85303,1.23596,0.0993457,
2018-08-10 11:41:54 +0000,8,PenWithoutHighlighting,false,,8.07922,-3.29814,8.01373195648193,4.0,-10.5837,-0.349493,1.77354,
2018-08-10 11:41:59 +0000,8,PenWithoutHighlighting,false,,16.0232,-4.34635,5.3172789812088,2.0,-16.9875,1.18902,0.542695,
2018-08-10 11:42:06 +0000,8,PenWithoutHighlighting,false,,6.71249,-2.85414,7.19903790950775,2.0,-7.41192,0.415152,0.749418,
2018-08-10 11:42:13 +0000,8,PenWithoutHighlighting,false,,9.66654,-3.27606,6.597580909729,4.0,-11.7627,-2.75255,1.58833,
2018-08-10 11:42:20 +0000,8,PenWithoutHighlighting,false,,3.40743,-2.60718,7.3022049665451,2.0,-3.95876,0.626906,0.655064,
2018-08-10 11:42:25 +0000,8,PenWithoutHighlighting,false,,22.0488,-8.16234,4.99636900424957,4.0,-23.4113,0.797565,0.849463,
2018-08-10 11:42:31 +0000,8,PenWithoutHighlighting,false,,2.79685,-1.03563,6.09971010684967,2.0,-3.98227,-1.19352,1.28413,
2018-08-10 11:42:37 +0000,8,PenWithoutHighlighting,false,,13.9093,-6.1058,6.00039899349213,3.0,-15.0438,-1.28662,1.02685,
2018-08-10 11:43:19 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.7481609582901,2.0,0.0,0.0,0.417479,
2018-08-10 11:43:20 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.4334180355072,3.0,0.0,0.0,0.515425,
2018-08-10 11:43:23 +0000,8,OnehandedTouch,false,false,0.11378,0.0,2.56855702400208,2.0,0.0,0.0,0.315562,
2018-08-10 11:43:25 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.09817910194397,4.0,0.0,0.0,1.93845,
2018-08-10 11:43:27 +0000,8,OnehandedTouch,false,false,0.0715552,0.0,2.31835901737213,3.0,0.0,0.0,0.840166,
2018-08-10 11:43:31 +0000,8,OnehandedTouch,false,false,0.2585,0.0,3.68179905414581,1.0,0.0,0.0,0.158314,
2018-08-10 11:43:33 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.19984102249146,3.0,0.0,0.0,0.522932,
2018-08-10 11:43:36 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.3185430765152,4.0,0.0,0.0,0.620511,
2018-08-10 11:43:37 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.54828190803528,1.0,0.0,0.0,0.0433689,
2018-08-10 11:43:39 +0000,8,OnehandedTouch,false,false,0.139643,0.0,1.65174198150635,4.0,0.0,0.0,2.49813,
2018-08-10 11:43:40 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.3333740234375,4.0,0.0,0.0,1.72562,
2018-08-10 11:43:42 +0000,8,OnehandedTouch,false,false,0.113587,0.0,1.36789393424988,1.0,0.0,0.0,0.0311065,
2018-08-10 11:43:43 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.66538608074188,2.0,0.0,0.0,0.290776,
2018-08-10 11:43:45 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.84860408306122,3.0,0.0,0.0,1.01066,
2018-08-10 11:43:46 +0000,8,OnehandedTouch,false,false,0.204178,0.0,1.01852595806122,2.0,0.0,0.0,0.181572,
2018-08-10 11:43:51 +0000,8,OnehandedTouch,false,false,0.254178,0.0,4.76678800582886,2.0,0.0,0.0,0.145978,
2018-08-10 11:43:52 +0000,8,OnehandedTouch,false,false,0.0355586,0.0,1.61437404155731,1.0,0.0,0.0,0.100346,
2018-08-10 11:43:57 +0000,8,OnehandedTouch,true,true,0.0,0.0,4.26846396923065,2.0,0.0,0.0,0.37527,
2018-08-10 11:44:03 +0000,8,OnehandedTouch,false,false,0.428754,0.0,6.18457901477814,1.0,0.0,0.0,0.151874,
2018-08-10 11:44:05 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.66657900810242,1.0,0.0,0.0,0.126401,
2018-08-10 11:44:08 +0000,8,OnehandedTouch,true,true,0.0,0.0,3.14790606498718,3.0,0.0,0.0,6.00639,
2018-08-10 11:44:09 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.951627969741821,4.0,0.0,0.0,3.64358,
2018-08-10 11:44:10 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.44852101802826,2.0,0.0,0.0,0.199963,
2018-08-10 11:44:12 +0000,8,OnehandedTouch,false,false,0.0705917,0.0,1.38477897644043,1.0,0.0,0.0,0.0717539,
2018-08-10 11:44:13 +0000,8,OnehandedTouch,false,false,0.0010676,0.0,1.3815279006958,2.0,0.0,0.0,0.159293,
2018-08-10 11:44:14 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.16754698753357,1.0,0.0,0.0,0.0850799,
2018-08-10 11:44:17 +0000,8,OnehandedTouch,false,false,0.40209,0.0,3.06540203094482,2.0,0.0,0.0,0.258929,
2018-08-10 11:44:19 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.21827399730682,4.0,0.0,0.0,1.14427,
2018-08-10 11:44:20 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.933665037155151,4.0,0.0,0.0,1.59083,
2018-08-10 11:44:21 +0000,8,OnehandedTouch,false,true,0.0,0.0,1.00003790855408,2.0,0.0,0.0,0.179018,
2018-08-10 11:44:22 +0000,8,OnehandedTouch,false,false,0.0517703,0.0,1.0826929807663,1.0,0.0,0.0,0.156163,
2018-08-10 11:44:25 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.99875402450562,4.0,0.0,0.0,3.74485,
2018-08-10 11:44:28 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.40012204647064,4.0,0.0,0.0,0.93983,
2018-08-10 11:44:32 +0000,8,OnehandedTouch,false,false,0.063722,0.0,4.13372194766998,3.0,0.0,0.0,0.40875,
2018-08-10 11:44:35 +0000,8,OnehandedTouch,false,false,0.0548064,0.0,2.6332460641861,2.0,0.0,0.0,0.208181,
2018-08-10 11:44:36 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.51798295974731,4.0,0.0,0.0,1.53829,
2018-08-10 11:44:38 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.01529097557068,1.0,0.0,0.0,0.0786543,
2018-08-10 11:44:39 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.06819903850555,4.0,0.0,0.0,1.63375,
2018-08-10 11:44:40 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.13557195663452,3.0,0.0,0.0,0.447869,
2018-08-10 11:44:41 +0000,8,OnehandedTouch,false,true,0.0,0.0,0.897439956665039,4.0,0.0,0.0,0.856281,
2018-08-10 11:44:44 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.55021798610687,2.0,0.0,0.0,0.409684,
2018-08-10 11:44:45 +0000,8,OnehandedTouch,false,false,0.0245556,0.0,1.46679306030273,1.0,0.0,0.0,0.0477596,
2018-08-10 11:44:46 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.966877937316895,3.0,0.0,0.0,0.814334,
2018-08-10 11:44:49 +0000,8,OnehandedTouch,false,false,0.0330504,0.0,2.7817440032959,2.0,0.0,0.0,0.383536,
2018-08-10 11:44:50 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.26613700389862,1.0,0.0,0.0,0.0411412,
2018-08-10 11:44:51 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.767892003059387,3.0,0.0,0.0,0.457467,
2018-08-10 11:44:52 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.883952021598816,3.0,0.0,0.0,0.566104,
2018-08-10 11:44:53 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.749125957489014,3.0,0.0,0.0,0.343284,
2018-08-10 11:44:55 +0000,8,OnehandedTouch,false,false,0.05682,0.0,2.03281891345978,3.0,0.0,0.0,0.710042,
2018-08-10 11:44:56 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.851058006286621,3.0,0.0,0.0,1.36537,
2018-08-10 11:44:58 +0000,8,OnehandedTouch,true,true,0.0,0.0,2.03286409378052,1.0,0.0,0.0,0.0527068,
2018-08-10 11:45:00 +0000,8,OnehandedTouch,false,false,0.0373817,0.0,1.98336505889893,2.0,0.0,0.0,0.154041,
2018-08-10 11:45:01 +0000,8,OnehandedTouch,false,false,0.12123,0.0,1.265251994133,1.0,0.0,0.0,0.0576129,
2018-08-10 11:45:02 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.734584093093872,4.0,0.0,0.0,2.05835,
2018-08-10 11:45:02 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.850187063217163,3.0,0.0,0.0,0.635557,
2018-08-10 11:45:03 +0000,8,OnehandedTouch,false,false,0.0232097,0.0,0.866711974143982,2.0,0.0,0.0,0.151018,
2018-08-10 11:45:04 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.982910990715027,3.0,0.0,0.0,0.361786,
2018-08-10 11:45:06 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.33198606967926,2.0,0.0,0.0,0.144223,
2018-08-10 11:45:07 +0000,8,OnehandedTouch,false,false,0.123099,0.0,1.83331501483917,4.0,0.0,0.0,0.666746,
2018-08-10 11:45:08 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.0013120174408,1.0,0.0,0.0,0.0816268,
2018-08-10 11:45:09 +0000,8,OnehandedTouch,false,false,0.0726284,0.0,0.816941022872925,3.0,0.0,0.0,0.55098,
2018-08-10 11:45:12 +0000,8,OnehandedTouch,true,true,0.0,0.0,3.11631000041962,1.0,0.0,0.0,0.0655957,
2018-08-10 11:45:14 +0000,8,OnehandedTouch,true,true,0.0,0.0,1.68344807624817,4.0,0.0,0.0,0.50622,
2018-08-10 11:45:15 +0000,8,OnehandedTouch,true,true,0.0,0.0,0.800655961036682,4.0,0.0,0.0,1.03167,
2018-08-10 11:46:44 +0000,8,PenWithHighlighting,true,,0.0,0.0,5.9956089258194,3.0,0.0,0.0,0.610828,
2018-08-10 11:46:51 +0000,8,PenWithHighlighting,true,,0.0,0.0,7.30075895786285,1.0,0.0,0.0,0.122091,
2018-08-10 11:46:54 +0000,8,PenWithHighlighting,true,,0.0,0.0,3.10080707073212,3.0,0.0,0.0,1.51142,
2018-08-10 11:46:57 +0000,8,PenWithHighlighting,true,,0.0,0.0,2.36213099956512,4.0,0.0,0.0,3.12609,
2018-08-10 11:47:04 +0000,8,PenWithHighlighting,true,,0.0,0.0,7.43664300441742,2.0,0.0,0.0,0.615315,
2018-08-10 11:47:07 +0000,8,PenWithHighlighting,true,,0.0,0.0,2.97609794139862,3.0,0.0,0.0,1.16648,
2018-08-10 11:47:14 +0000,8,PenWithHighlighting,true,,0.0,0.0,6.58794903755188,2.0,0.0,0.0,0.256615,
