CreationTime,UserID,Identifier,Success,IsOnRay,Deviation,DeviationVectorX,TimeForSelection,DimensionOfTarget,DeviationVectorZ,DeviationVectorY,ProjectedSizeOfTarget,MarkedAsOutlier
2018-08-09 11:27:41 +0000,4,TwohandedTouch,true,true,0.0,0.0,2.76712596416473,2.0,0.0,0.0,0.498637,
2018-08-09 11:27:42 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.46684193611145,3.0,0.0,0.0,1.48155,
2018-08-09 11:27:46 +0000,4,TwohandedTouch,true,true,0.0,0.0,3.33322298526764,3.0,0.0,0.0,0.560039,
2018-08-09 11:27:46 +0000,4,TwohandedTouch,true,true,0.0,0.0,0.700423002243042,4.0,0.0,0.0,2.43618,
2018-08-09 11:27:48 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.78174805641174,4.0,0.0,0.0,1.86575,
2018-08-09 11:27:49 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.50014400482178,3.0,0.0,0.0,0.515149,
2018-08-09 11:27:50 +0000,4,TwohandedTouch,true,true,0.0,0.0,0.651426076889038,3.0,0.0,0.0,0.861884,
2018-08-09 11:27:51 +0000,4,TwohandedTouch,false,false,0.0577854,0.0,0.949424982070923,1.0,0.0,0.0,0.13444,
2018-08-09 11:27:53 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.79847395420074,4.0,0.0,0.0,1.17974,
2018-08-09 11:27:56 +0000,4,TwohandedTouch,false,false,0.00234522,0.0,2.78494596481323,1.0,0.0,0.0,0.0469787,
2018-08-09 11:27:57 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.14821588993073,2.0,0.0,0.0,0.327133,
2018-08-09 11:27:58 +0000,4,TwohandedTouch,true,true,0.0,0.0,0.81899893283844,4.0,0.0,0.0,1.31326,
2018-08-09 11:27:59 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.03296101093292,3.0,0.0,0.0,0.737266,
2018-08-09 11:28:00 +0000,4,TwohandedTouch,false,false,0.060451,0.0,0.982455015182495,1.0,0.0,0.0,0.0679295,
2018-08-09 11:28:08 +0000,4,TwohandedTouch,true,true,0.0,0.0,8.66744005680084,2.0,0.0,0.0,0.257726,
2018-08-09 11:28:10 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.26530206203461,4.0,0.0,0.0,1.98059,
2018-08-09 11:28:11 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.45143294334412,1.0,0.0,0.0,0.0502415,
2018-08-09 11:28:13 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.68187689781189,4.0,0.0,0.0,0.732145,
2018-08-09 11:28:14 +0000,4,TwohandedTouch,true,true,0.0,0.0,0.91881000995636,2.0,0.0,0.0,1.12398,
2018-08-09 11:28:16 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.8656439781189,4.0,0.0,0.0,2.63238,
2018-08-09 11:28:18 +0000,4,TwohandedTouch,false,false,0.15585,0.0,2.71551597118378,1.0,0.0,0.0,0.0625074,
2018-08-09 11:28:19 +0000,4,TwohandedTouch,false,false,0.0952327,0.0,0.78522801399231,1.0,0.0,0.0,0.0635581,
2018-08-09 11:28:20 +0000,4,TwohandedTouch,true,true,0.0,0.0,0.866627931594849,3.0,0.0,0.0,0.354459,
2018-08-09 11:28:22 +0000,4,TwohandedTouch,false,false,0.0194389,0.0,1.89925396442413,1.0,0.0,0.0,0.0561449,
2018-08-09 11:28:24 +0000,4,TwohandedTouch,true,true,0.0,0.0,2.23365604877472,3.0,0.0,0.0,0.460584,
2018-08-09 11:28:25 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.28069293498993,4.0,0.0,0.0,1.65092,
2018-08-09 11:28:27 +0000,4,TwohandedTouch,false,false,0.060596,0.0,1.76697301864624,2.0,0.0,0.0,0.758606,
2018-08-09 11:28:29 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.65218698978424,1.0,0.0,0.0,0.223082,
2018-08-09 11:28:30 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.33257400989532,3.0,0.0,0.0,1.46652,
2018-08-09 11:28:32 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.64953804016113,2.0,0.0,0.0,0.509344,
2018-08-09 11:28:34 +0000,4,TwohandedTouch,true,true,0.0,0.0,2.58384704589844,3.0,0.0,0.0,0.902382,
2018-08-09 11:28:36 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.76842200756073,1.0,0.0,0.0,0.0706557,
2018-08-09 11:28:38 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.77987205982208,2.0,0.0,0.0,0.975148,
2018-08-09 11:28:39 +0000,4,TwohandedTouch,false,false,0.0534188,0.0,1.03484499454498,1.0,0.0,0.0,0.100766,
2018-08-09 11:28:40 +0000,4,TwohandedTouch,true,true,0.0,0.0,0.79893696308136,2.0,0.0,0.0,0.180288,
2018-08-09 11:28:42 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.88415908813477,4.0,0.0,0.0,3.37904,
2018-08-09 11:28:43 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.1475830078125,3.0,0.0,0.0,0.563664,
2018-08-09 11:28:44 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.51875603199005,2.0,0.0,0.0,0.213832,
2018-08-09 11:28:46 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.56663107872009,1.0,0.0,0.0,0.140244,
2018-08-09 11:28:50 +0000,4,TwohandedTouch,false,false,0.0863642,0.0,3.89973998069763,2.0,0.0,0.0,0.205126,
2018-08-09 11:28:51 +0000,4,TwohandedTouch,true,true,0.0,0.0,1.14935302734375,2.0,0.0,0.0,0.343086,
2018-08-09 11:28:52 +0000,4,TwohandedTouch,true,true,0.0,0.0,0.699733972549438,3.0,0.0,0.0,0.760412,
2018-08-09 11:28:53 +0000,4,TwohandedTouch,false,false,0.123079,0.0,1.05070006847382,2.0,0.0,0.0,0.154227,
2018-08-09 11:28:53 +0000,4,TwohandedTouch,false,false,0.0141181,0.0,0.799722909927368,2.0,0.0,0.0,0.179548,
2018-08-09 11:28:54 +0000,4,TwohandedTouch,false,false,0.155087,0.0,0.815464019775391,2.0,0.0,0.0,0.216248,
2018-08-09 11:31:19 +0000,4,PenWithoutHighlighting,false,,14.0547,-3.33071,3.29888606071472,1.0,-14.4576,0.567879,0.0824427,
2018-08-09 11:31:22 +0000,4,PenWithoutHighlighting,false,,45.5078,-7.09698,2.65603601932526,4.0,-47.8797,0.502003,0.38653,
2018-08-09 11:31:23 +0000,4,PenWithoutHighlighting,false,,49.2106,-6.75708,1.19845902919769,4.0,-51.6592,-3.92419,0.399077,
2018-08-09 11:31:27 +0000,4,PenWithoutHighlighting,false,,30.0605,-0.973386,4.40223395824432,3.0,-32.2321,-3.281,0.404777,
2018-08-09 11:31:31 +0000,4,PenWithoutHighlighting,false,,36.7897,-12.9421,3.66026508808136,4.0,-37.6859,0.279032,0.71292,
2018-08-09 11:31:33 +0000,4,PenWithoutHighlighting,false,,45.158,-12.7611,2.29976201057434,3.0,-45.3453,4.15062,0.261803,
2018-08-09 11:31:40 +0000,4,PenWithoutHighlighting,false,,30.5653,-4.13972,7.00031006336212,2.0,-31.7343,-2.94378,0.272966,
2018-08-09 11:31:50 +0000,4,PenWithoutHighlighting,false,,49.8556,-2.25654,9.60118401050568,1.0,-50.5159,-2.41169,0.0280109,
2018-08-09 11:31:56 +0000,4,PenWithoutHighlighting,false,,33.4391,-0.259949,5.89667594432831,1.0,-34.0064,1.37387,0.0335694,
2018-08-09 11:31:58 +0000,4,PenWithoutHighlighting,false,,43.4713,-8.9363,2.09957706928253,2.0,-43.9666,-2.41361,0.139542,
2018-08-09 11:32:01 +0000,4,PenWithoutHighlighting,false,,52.125,-11.991,3.40001797676086,4.0,-53.1276,-10.2422,0.611969,
2018-08-09 11:32:03 +0000,4,PenWithoutHighlighting,false,,53.6571,-8.90291,1.9970269203186,4.0,-55.8433,-1.90165,0.421898,
2018-08-09 11:32:05 +0000,4,PenWithoutHighlighting,false,,29.4322,-4.3088,1.49924194812775,2.0,-30.4283,2.19781,0.210517,
2018-08-09 11:32:07 +0000,4,PenWithoutHighlighting,false,,44.9767,-2.68829,2.53521001338959,2.0,-46.0683,-6.00838,0.147679,
2018-08-09 11:32:12 +0000,4,PenWithoutHighlighting,false,,45.2539,-4.98909,4.46408498287201,1.0,-45.6717,1.52549,0.0265862,
2018-08-09 11:32:13 +0000,4,PenWithoutHighlighting,false,,24.1205,2.15473,1.60028398036957,3.0,-25.5893,-5.26977,0.490378,
2018-08-09 11:32:15 +0000,4,PenWithoutHighlighting,false,,43.3914,3.22789,1.79827809333801,2.0,-44.308,3.32414,0.0836617,
2018-08-09 11:32:21 +0000,4,PenWithoutHighlighting,false,,27.5806,-3.75116,5.79936897754669,1.0,-27.8581,-3.41548,0.0657521,
2018-08-09 11:32:24 +0000,4,PenWithoutHighlighting,false,,23.8064,-1.96508,3.33521091938019,2.0,-24.8584,-4.69326,0.29278,
2018-08-09 11:32:27 +0000,4,PenWithoutHighlighting,false,,19.4457,-3.03184,3.06172490119934,1.0,-19.9246,0.133382,0.0677336,
2018-08-09 11:32:29 +0000,4,PenWithoutHighlighting,false,,23.2117,-3.24817,2.23849201202393,2.0,-24.2744,-4.04426,0.299919,
2018-08-09 11:32:33 +0000,4,PenWithoutHighlighting,false,,48.5875,-7.29373,3.09372103214264,3.0,-49.9087,2.89566,0.179011,
2018-08-09 11:32:36 +0000,4,PenWithoutHighlighting,false,,31.1944,-8.65301,3.06661701202393,2.0,-31.2141,3.20572,0.197602,
2018-08-09 11:32:38 +0000,4,PenWithoutHighlighting,false,,50.9882,-6.32103,2.63726902008057,2.0,-52.1085,-0.315575,0.10895,
2018-08-09 11:32:39 +0000,4,PenWithoutHighlighting,false,,48.3248,-6.69294,1.09856998920441,3.0,-49.7748,4.75741,0.234526,
2018-08-09 11:32:42 +0000,4,PenWithoutHighlighting,false,,36.559,-4.6628,2.19426190853119,4.0,-38.6281,3.32902,0.47667,
2018-08-09 11:32:43 +0000,4,PenWithoutHighlighting,false,,55.0305,-16.5282,1.86608195304871,3.0,-54.4083,4.76552,0.196301,
2018-08-09 11:32:45 +0000,4,PenWithoutHighlighting,false,,29.0308,-15.4469,1.59929192066193,3.0,-27.2366,-2.06043,0.621943,
2018-08-09 11:32:47 +0000,4,PenWithoutHighlighting,false,,25.3798,-5.90042,2.43700301647186,1.0,-25.0965,-4.72583,0.0693017,
2018-08-09 11:32:50 +0000,4,PenWithoutHighlighting,false,,26.4742,-10.2819,2.79607594013214,3.0,-26.7309,0.984904,0.470489,
2018-08-09 11:32:52 +0000,4,PenWithoutHighlighting,false,,35.5143,-7.43237,1.80398297309875,4.0,-37.5594,-5.61912,0.687295,
2018-08-09 11:32:53 +0000,4,PenWithoutHighlighting,false,,25.9694,-2.76382,1.26612508296967,3.0,-27.8678,1.06038,0.417252,
2018-08-09 11:32:55 +0000,4,PenWithoutHighlighting,false,,26.2725,-0.145993,2.13026893138885,3.0,-28.1448,0.379614,0.37239,
2018-08-09 11:32:59 +0000,4,PenWithoutHighlighting,false,,22.7757,-0.861257,3.49935710430145,1.0,-23.3733,1.09328,0.0807615,
2018-08-09 11:33:01 +0000,4,PenWithoutHighlighting,false,,50.8302,0.910089,1.69934797286987,3.0,-52.0196,7.4218,0.256413,
2018-08-09 11:33:02 +0000,4,PenWithoutHighlighting,false,,33.1735,-10.6675,1.80103600025177,4.0,-34.7422,-2.84687,1.11209,
2018-08-09 11:33:04 +0000,4,PenWithoutHighlighting,false,,47.6972,-12.1392,1.79965901374817,4.0,-49.2724,2.11897,0.537819,
2018-08-09 11:33:07 +0000,4,PenWithoutHighlighting,false,,45.8051,-11.8129,2.86462390422821,3.0,-46.5056,1.55212,0.29059,
2018-08-09 11:33:17 +0000,4,PenWithoutHighlighting,false,,16.3308,-3.74855,9.99768304824829,3.0,-17.793,3.12766,0.737824,
2018-08-09 11:33:22 +0000,4,PenWithoutHighlighting,false,,20.0803,-3.36985,5.09636199474335,2.0,-21.0555,1.52241,0.274089,
2018-08-09 11:33:28 +0000,4,PenWithoutHighlighting,false,,39.5075,-11.4146,5.43940305709839,2.0,-39.3008,-4.14068,0.182292,
2018-08-09 11:33:30 +0000,4,PenWithoutHighlighting,false,,21.9861,1.77659,1.89703106880188,4.0,-24.5044,-5.79061,1.20661,
2018-08-09 11:33:32 +0000,4,PenWithoutHighlighting,false,,34.5284,-3.69829,2.09896492958069,4.0,-36.9005,4.26814,0.528991,
2018-08-09 11:33:36 +0000,4,PenWithoutHighlighting,false,,16.7357,-0.368909,3.97084701061249,2.0,-17.9777,-0.872033,0.267503,
2018-08-09 11:33:37 +0000,4,PenWithoutHighlighting,false,,52.8676,3.10391,1.72247803211212,1.0,-53.2654,-3.82988,0.0223015,
2018-08-09 11:33:39 +0000,4,PenWithoutHighlighting,false,,51.1516,-2.07386,1.66722393035889,1.0,-51.614,-4.28349,0.0256571,
2018-08-09 11:33:42 +0000,4,PenWithoutHighlighting,false,,47.697,-1.51229,3.43429291248322,2.0,-48.9171,-5.23034,0.113127,
2018-08-09 11:33:46 +0000,4,PenWithoutHighlighting,false,,40.0628,1.1103,3.20022904872894,1.0,-40.7433,-1.77745,0.0352053,
2018-08-09 11:33:48 +0000,4,PenWithoutHighlighting,false,,40.3426,-7.70176,2.19904899597168,3.0,-41.6768,1.77667,0.242322,
2018-08-09 11:33:51 +0000,4,PenWithoutHighlighting,false,,45.5901,-2.09741,2.7418829202652,1.0,-46.0309,-5.14775,0.0316902,
2018-08-09 11:33:55 +0000,4,PenWithoutHighlighting,false,,27.5696,-3.90319,4.05489897727966,2.0,-28.368,-5.68398,0.245567,
2018-08-09 11:33:57 +0000,4,PenWithoutHighlighting,false,,25.856,-0.097362,2.59872305393219,2.0,-27.0874,2.18736,0.151947,
2018-08-09 11:34:01 +0000,4,PenWithoutHighlighting,false,,50.4843,-2.97379,3.60564589500427,1.0,-51.1533,0.489022,0.0272688,
2018-08-09 11:34:04 +0000,4,PenWithoutHighlighting,false,,36.6975,-10.9135,3.39391005039215,4.0,-38.2872,-2.55857,0.696265,
2018-08-09 11:34:06 +0000,4,PenWithoutHighlighting,false,,27.1773,-3.04694,1.76760303974152,1.0,-27.3911,4.07182,0.0393333,
2018-08-09 11:34:13 +0000,4,PenWithoutHighlighting,false,,35.1122,-9.933,6.99426400661469,1.0,-34.436,-1.24783,0.053695,
2018-08-09 11:34:15 +0000,4,PenWithoutHighlighting,false,,33.6846,2.80487,2.30340492725372,4.0,-36.3651,-3.18455,0.593911,
2018-08-09 11:34:17 +0000,4,PenWithoutHighlighting,false,,33.4437,-2.47033,1.43088400363922,4.0,-35.7066,-8.36147,0.819479,
2018-08-09 11:34:18 +0000,4,PenWithoutHighlighting,false,,18.3244,-0.196091,1.20055592060089,4.0,-21.3099,-2.71195,1.36695,
2018-08-09 11:34:22 +0000,4,PenWithoutHighlighting,false,,24.735,-1.19241,4.56542909145355,2.0,-25.4845,-5.66007,0.322667,
2018-08-09 11:34:25 +0000,4,PenWithoutHighlighting,false,,46.9552,-6.79241,2.42918705940247,3.0,-47.8,-9.32166,0.383954,
2018-08-09 11:34:31 +0000,4,PenWithoutHighlighting,false,,52.8565,-4.51187,6.56849205493927,1.0,-53.2043,-4.25309,0.0284641,
2018-08-09 11:34:33 +0000,4,PenWithoutHighlighting,false,,36.3383,4.58797,1.49946105480194,4.0,-38.379,-1.71612,0.601657,
2018-08-09 11:34:35 +0000,4,PenWithoutHighlighting,false,,31.8871,-0.634331,1.83332192897797,3.0,-33.2437,-6.93275,0.495776,
2018-08-09 11:35:44 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.91709899902344,4.0,0.0,0.0,0.746482,
2018-08-09 11:35:49 +0000,4,OnehandedTouch,false,false,0.29483,0.0,4.64967203140259,1.0,0.0,0.0,0.0560063,
2018-08-09 11:35:49 +0000,4,OnehandedTouch,false,false,0.280975,0.0,0.966116905212402,3.0,0.0,0.0,1.24016,
2018-08-09 11:35:51 +0000,4,OnehandedTouch,false,false,0.207053,0.0,1.18300592899323,1.0,0.0,0.0,0.0567046,
2018-08-09 11:35:52 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.04975402355194,4.0,0.0,0.0,4.66322,
2018-08-09 11:35:54 +0000,4,OnehandedTouch,false,false,0.248726,0.0,2.38404500484467,1.0,0.0,0.0,0.0828845,
2018-08-09 11:35:58 +0000,4,OnehandedTouch,true,true,0.0,0.0,3.7325439453125,4.0,0.0,0.0,0.908106,
2018-08-09 11:36:00 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.48202705383301,2.0,0.0,0.0,0.811739,
2018-08-09 11:36:02 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.45126509666443,4.0,0.0,0.0,1.09336,
2018-08-09 11:36:05 +0000,4,OnehandedTouch,false,false,0.210906,0.0,3.51573896408081,1.0,0.0,0.0,0.0442468,
2018-08-09 11:36:08 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.41789901256561,1.0,0.0,0.0,0.185596,
2018-08-09 11:36:09 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.73360097408295,4.0,0.0,0.0,1.28757,
2018-08-09 11:36:13 +0000,4,OnehandedTouch,false,false,0.0984458,0.0,3.64850890636444,2.0,0.0,0.0,0.139422,
2018-08-09 11:36:14 +0000,4,OnehandedTouch,false,false,0.506125,0.0,0.952093958854675,1.0,0.0,0.0,0.0347425,
2018-08-09 11:36:17 +0000,4,OnehandedTouch,true,true,0.0,0.0,3.04758501052856,2.0,0.0,0.0,0.208188,
2018-08-09 11:36:19 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.03489410877228,2.0,0.0,0.0,0.262755,
2018-08-09 11:36:21 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.05093193054199,1.0,0.0,0.0,0.219309,
2018-08-09 11:36:23 +0000,4,OnehandedTouch,false,false,0.179315,0.0,1.60135996341705,1.0,0.0,0.0,0.0651756,
2018-08-09 11:36:24 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.2642480134964,3.0,0.0,0.0,0.954577,
2018-08-09 11:36:25 +0000,4,OnehandedTouch,false,false,0.104867,0.0,1.00188100337982,1.0,0.0,0.0,0.105666,
2018-08-09 11:36:28 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.66466701030731,3.0,0.0,0.0,0.844154,
2018-08-09 11:36:30 +0000,4,OnehandedTouch,false,false,0.248023,0.0,2.30051803588867,4.0,0.0,0.0,2.15448,
2018-08-09 11:36:33 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.83407998085022,4.0,0.0,0.0,1.13266,
2018-08-09 11:36:36 +0000,4,OnehandedTouch,true,true,0.0,0.0,3.26593196392059,4.0,0.0,0.0,2.03759,
2018-08-09 11:36:42 +0000,4,OnehandedTouch,true,true,0.0,0.0,5.68349099159241,4.0,0.0,0.0,0.780608,
2018-08-09 11:36:44 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.88328301906586,3.0,0.0,0.0,0.757506,
2018-08-09 11:36:45 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.64824199676514,1.0,0.0,0.0,0.0975233,
2018-08-09 11:36:47 +0000,4,OnehandedTouch,false,false,0.00888364,0.0,1.48544609546661,1.0,0.0,0.0,0.129844,
2018-08-09 11:36:49 +0000,4,OnehandedTouch,false,false,0.244328,0.0,2.63307702541351,3.0,0.0,0.0,0.352981,
2018-08-09 11:36:51 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.88110709190369,3.0,0.0,0.0,0.478664,
2018-08-09 11:36:55 +0000,4,OnehandedTouch,true,true,0.0,0.0,3.46704697608948,2.0,0.0,0.0,0.341771,
2018-08-09 11:36:57 +0000,4,OnehandedTouch,false,false,0.124068,0.0,2.43475794792175,2.0,0.0,0.0,0.17763,
2018-08-09 11:37:00 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.41648507118225,3.0,0.0,0.0,0.454647,
2018-08-09 11:37:02 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.73342907428741,4.0,0.0,0.0,1.34339,
2018-08-09 11:37:04 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.54972207546234,4.0,0.0,0.0,1.64663,
2018-08-09 11:37:05 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.498575091362,2.0,0.0,0.0,0.292772,
2018-08-09 11:37:06 +0000,4,OnehandedTouch,true,true,0.0,0.0,0.818465948104858,4.0,0.0,0.0,1.54136,
2018-08-09 11:37:08 +0000,4,OnehandedTouch,false,false,0.20201,0.0,2.1484659910202,3.0,0.0,0.0,0.283306,
2018-08-09 11:37:11 +0000,4,OnehandedTouch,false,false,0.0172166,0.0,2.99979496002197,3.0,0.0,0.0,0.284698,
2018-08-09 11:37:13 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.79974102973938,2.0,0.0,0.0,0.618488,
2018-08-09 11:37:15 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.75194895267487,3.0,0.0,0.0,0.397218,
2018-08-09 11:37:17 +0000,4,OnehandedTouch,false,false,0.255593,0.0,1.88272893428802,1.0,0.0,0.0,0.0493869,
2018-08-09 11:37:18 +0000,4,OnehandedTouch,true,true,0.0,0.0,0.883508920669556,2.0,0.0,0.0,0.318999,
2018-08-09 11:37:21 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.94833898544312,3.0,0.0,0.0,0.293691,
2018-08-09 11:37:23 +0000,4,OnehandedTouch,false,false,0.0249127,0.0,2.41824102401733,1.0,0.0,0.0,0.0470403,
2018-08-09 11:37:24 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.30004596710205,4.0,0.0,0.0,0.818163,
2018-08-09 11:37:26 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.04833805561066,4.0,0.0,0.0,1.12481,
2018-08-09 11:37:28 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.11800694465637,3.0,0.0,0.0,0.3714,
2018-08-09 11:37:29 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.06676602363586,1.0,0.0,0.0,0.0808264,
2018-08-09 11:37:30 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.23348104953766,3.0,0.0,0.0,0.618538,
2018-08-09 11:37:33 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.73312294483185,2.0,0.0,0.0,0.730709,
2018-08-09 11:37:34 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.04948508739471,3.0,0.0,0.0,0.690707,
2018-08-09 11:37:36 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.88317894935608,4.0,0.0,0.0,2.70074,
2018-08-09 11:37:38 +0000,4,OnehandedTouch,false,false,0.0225438,0.0,2.03367602825165,2.0,0.0,0.0,0.157045,
2018-08-09 11:37:40 +0000,4,OnehandedTouch,false,false,0.198223,0.0,2.66711091995239,4.0,0.0,0.0,0.605156,
2018-08-09 11:37:42 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.63320195674896,2.0,0.0,0.0,0.241176,
2018-08-09 11:37:45 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.73305201530457,2.0,0.0,0.0,0.15563,
2018-08-09 11:37:46 +0000,4,OnehandedTouch,false,false,0.224865,0.0,1.43340599536896,3.0,0.0,0.0,0.304813,
2018-08-09 11:37:47 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.36593699455261,1.0,0.0,0.0,0.0771665,
2018-08-09 11:37:50 +0000,4,OnehandedTouch,false,false,0.0234847,0.0,2.16744899749756,2.0,0.0,0.0,0.48739,
2018-08-09 11:37:51 +0000,4,OnehandedTouch,true,true,0.0,0.0,1.49879705905914,2.0,0.0,0.0,0.623048,
2018-08-09 11:37:54 +0000,4,OnehandedTouch,true,true,0.0,0.0,2.46668100357056,3.0,0.0,0.0,1.10753,
2018-08-09 11:37:55 +0000,4,OnehandedTouch,false,false,0.0746044,0.0,1.51523804664612,2.0,0.0,0.0,0.21711,
2018-08-09 11:37:56 +0000,4,OnehandedTouch,true,true,0.0,0.0,0.934511065483093,1.0,0.0,0.0,0.117013,
2018-08-09 11:40:38 +0000,4,PenWithHighlighting,true,,0.0,0.0,12.8039209842682,2.0,0.0,0.0,0.409059,
2018-08-09 11:40:42 +0000,4,PenWithHighlighting,true,,0.0,0.0,4.46809601783752,3.0,0.0,0.0,1.10812,
2018-08-09 11:40:50 +0000,4,PenWithHighlighting,false,,0.0619456,0.471649,8.32253205776215,2.0,-0.902986,0.383538,0.465012,
2018-08-09 11:41:16 +0000,4,PenWithHighlighting,true,,0.0,0.0,25.9055280685425,4.0,0.0,0.0,1.29684,
2018-08-09 11:41:28 +0000,4,PenWithHighlighting,true,,0.0,0.0,12.18894302845,1.0,0.0,0.0,0.140731,
2018-08-09 11:41:57 +0000,4,PenWithHighlighting,true,,0.0,0.0,28.5064610242844,1.0,0.0,0.0,0.0808518,
2018-08-09 11:42:04 +0000,4,PenWithHighlighting,true,,0.0,0.0,7.19230496883392,2.0,0.0,0.0,0.351721,
